A7CB5720D5009D31	gui2-assign-to-category	0000000141E894D0
A8E08D89E4068CCF	ddict-find-key	0000000141BD6B70
AAC6B4629F7F98F8	menu2-set-focus-to-component	0000000141B3D410
AB366331EC8AB8FE	symbol-concat-string	0000000140D63100
AB49FFC552D6AE61	set-vector	0000000141FFDDE0
ABF37F814E230D99	lookup-inv-item-def	000000014041AA70
ACDF9E15E3CC7E30	rogue-get-run-structure	000000014104FBD0
AD3960FEE28B6F8E	set-object-locator	0000000140D5B8C0
AE4C9D81A81EFB7C	set-mesh-visible	0000000140D5B3C0
AF1345B05E9AFA1C	custom-run--has-blacklisted-factions?	000000014104E820
AFFCA5BE59C7BDC5	calc-cover-idle-speed	0000000140C8C600
B015FB6E90119406	transform-vector-local-to-world	0000000140D65ED0
B0B99A35864E7A9C	set-svar-value	0000000141C5B800
B138739A1AF3A044	attach	00000001404079D0
B144A57CFDBD80D9	end-foreach	0000000141FFB430
B1FF63519CBA0472	do-melee-log	0000000140E66550
B20B50B813F30257	event-arg-bound-frame	00000001416509B0
B238A1D05AB0376B	is-weapon-cross-slot-prompts-enabled?	0000000140419350
B3172E825CC2DCB6	notify-splash-screen-done	0000000140FDEDB0
B32898321E89FF92	player-inventory-get-max-capacity	0000000142C68B48
B354B29B08BEC16A	end-script	0000000141FFB470
B4592CFE41EDF611	player-is-aiming-throwable?	0000000140CA1320
B55CA68CC38E541A	get-black-fade	0000000140D42080
B5DD3145215E4690	player-can-toggle-ammo?	0000000142B52E38
B638A39254A2F155	refresh-want-loads	0000000140D54BB0
B795FFF79552A30F	mark-tutorial-unlocked-by-cipher-id	0000000140FDE260
B7FD0995DC30EE10	joypad-command-active?	0000000140D4C710
B81E5247AAF0C52C	get-player-health	0000000140C91B40
B8B7F31298010EEC	get-player-weapon-id	0000000140C925F0
B98DB67BEFA8E57E	get-gas-mask	0000000141CE4C00
B9D30B60D7953216	set-weapon-cross-accessed-via-quick-swap	0000000142CD99F0
BA7C825AFBDA03E1	should-show-rogue-spoiler?	0000000141050790
BB69BE50268AC173	override-fov	0000000140D52D70
BC40316523516B2C	get-locator-distance	0000000140D44A80
BC5492ECF99E0396	get-object-render-target-state	0000000140413010
BC572E292890D5AE	custom-run--is-vendor-enabled?	000000014104E950
BD099A3E4F396A7C	character-in-finisher?	0000000140E6B780
BEC445B7F349BBF3	event-arg-int32	0000000141650D20
BED4675A46453385	wait-boolean	0000000141FFFD60
BFC8FC912ECBB8B0	stat-value?	0000000141C5B850
C0E600BA7A4B2513	menu2-show-page-stack	0000000141B3D8A0
C103789864B7D6D6	ddict-get	0000000141BD6C70
C18A75DE63A619FE	ddict-is-valid?	0000000141BD6E60
C1B8662EC71A9AED	set-adaptive-trigger-off	0000000141B76F40
C1BA0215FD262D0D	vector-magnitude	0000000140D67C90
C28A92933D85BD2F	darray-destroy	0000000141BCCBA0
C28BAC47AD42959A	player-is-reloading?	0000000140CA17C0
C3E488EF94C712B5	is-slow-motion-option-enabled?	0000000140418A90
C444439607935CEA	get-joint-position	0000000140D43520
C4C6987CFA77B92E	fact-symbol	000000014210C190
C6376176F285D224	alloc-color	0000000140D519F0
C6A8D20259BD1169	is-traversal-audio-cues?	0000000140418F40
C6AB8232EF9FFAA9	get-current-melee-attack	0000000140E7C3F0
C7021BAC96915809	is-level-loaded?	0000000140D4BA80
C7876E4878C59556	gui2-build-widget-path	0000000141E895A0
C82BA51D50894B3E	gui2-go-widget-state	0000000142F919D8
C833A2D36DC1CA7B	debug-only-execute-dev-menu	00000001414E5FC0
C87D093A136F9ACB	player-can-switch-item?	0000000140CA9F10
C95BD629A3402A51	player-inv-selection-get-slot-item-id	0000000142C68710
CA23D3D9B0920880	get-locator-position	0000000140D44C80
